"Participant","Age","Sex","Education","Nationality","Ethnicity","Date","Time","Duration","Break_Duration","Screen_Resolution","Screen_Size","Screen_Refresh","Browser","Browser_Version","Device","Device_OS","Illusion_Type","Block","Block_Order","Trial","Stimulus","Illusion_Strength","Illusion_Side","Illusion_Difference","Answer","Error","ISI","RT","Illusion_Difference_log","Illusion_Difference_sqrt","Illusion_Difference_cbrt","Illusion_Strength_log","Illusion_Strength_sqrt","Illusion_Strength_cbrt","Pyllusion"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Poggendorff",1,3,40,"Poggendorff_str0.0_diff-0.3",0,"-1",0.3,"arrowdown",0,898,469,0.262364264467491,0.547722557505166,0.6694,0,0,0,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Poggendorff",1,3,41,"Poggendorff_str-38.4_diff0.0354",-38.4,"1",0.03538,"arrowup",0,838,361,0.0347685090928065,0.188095720312824,0.3283,-3.67376581630389,-6.19677335393187,-3.373730661207,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Poggendorff",1,3,42,"Poggendorff_str0.0_diff-0.1716",0,"-1",0.17162,"arrowdown",0,917,466,0.158387406498324,0.414270443068293,0.5557,0,0,0,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Poggendorff",1,3,43,"Poggendorff_str38.4_diff0.1716",38.4,"1",0.17162,"arrowdown",1,771,697,0.158387406498324,0.414270443068293,0.5557,3.67376581630389,6.19677335393187,3.373730661207,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Poggendorff",1,3,44,"Poggendorff_str25.6_diff0.3",25.6,"1",0.3,"arrowup",0,693,650,0.262364264467491,0.547722557505166,0.6694,3.28091121578765,5.05964425626941,2.94722519891231,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Poggendorff",1,3,45,"Poggendorff_str12.8_diff-0.3",12.8,"-1",0.3,"arrowdown",0,699,579,0.262364264467491,0.547722557505166,0.6694,2.62466859216316,3.57770876399966,2.33921419057029,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Poggendorff",1,3,46,"Poggendorff_str0.0_diff0.0864",0,"1",0.08636,"arrowup",0,583,480,0.0828326582932122,0.293870719875254,0.442,0,0,0,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Poggendorff",1,3,47,"Poggendorff_str25.6_diff0.1716",25.6,"1",0.17162,"arrowup",0,510,599,0.158387406498324,0.414270443068293,0.5557,3.28091121578765,5.05964425626941,2.94722519891231,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Poggendorff",1,3,48,"Poggendorff_str38.4_diff0.0864",38.4,"1",0.08636,"arrowdown",1,588,797,0.0828326582932122,0.293870719875254,0.442,3.67376581630389,6.19677335393187,3.373730661207,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Poggendorff",1,3,49,"Poggendorff_str-25.6_diff-0.3",-25.6,"-1",0.3,"arrowdown",0,973,865,0.262364264467491,0.547722557505166,0.6694,-3.28091121578765,-5.05964425626941,-2.94722519891231,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Poggendorff",1,3,50,"Poggendorff_str38.4_diff-0.0354",38.4,"-1",0.03538,"arrowup",1,735,650,0.0347685090928065,0.188095720312824,0.3283,3.67376581630389,6.19677335393187,3.373730661207,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Poggendorff",1,3,51,"Poggendorff_str-12.8_diff0.1716",-12.8,"1",0.17162,"arrowup",0,991,518,0.158387406498324,0.414270443068293,0.5557,-2.62466859216316,-3.57770876399966,-2.33921419057029,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Poggendorff",1,3,52,"Poggendorff_str0.0_diff-0.0354",0,"-1",0.03538,"arrowdown",0,586,714,0.0347685090928065,0.188095720312824,0.3283,0,0,0,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Poggendorff",1,3,53,"Poggendorff_str-12.8_diff-0.0354",-12.8,"-1",0.03538,"arrowdown",0,537,512,0.0347685090928065,0.188095720312824,0.3283,-2.62466859216316,-3.57770876399966,-2.33921419057029,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Poggendorff",1,3,54,"Poggendorff_str25.6_diff-0.1716",25.6,"-1",0.17162,"arrowup",1,702,1360,0.158387406498324,0.414270443068293,0.5557,3.28091121578765,5.05964425626941,2.94722519891231,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Poggendorff",1,3,55,"Poggendorff_str-25.6_diff-0.0354",-25.6,"-1",0.03538,"arrowdown",0,965,670,0.0347685090928065,0.188095720312824,0.3283,-3.28091121578765,-5.05964425626941,-2.94722519891231,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Poggendorff",1,3,56,"Poggendorff_str38.4_diff-0.0864",38.4,"-1",0.08636,"arrowup",1,862,661,0.0828326582932122,0.293870719875254,0.442,3.67376581630389,6.19677335393187,3.373730661207,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Ponzo",1,4,1,"Ponzo_str-21.6_diff0.2735",-21.6,"1",0.27349,"arrowup",0,610,608,0.241761163031201,0.52296271377604,0.6491,-3.11794990627824,-4.6475800154489,-2.78495330016767,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Ponzo",1,4,2,"Ponzo_str7.2_diff-0.0656",7.2,"-1",0.06565,"arrowup",1,907,1493,0.0635849416251106,0.256222559506379,0.4034,2.10413415427021,2.68328157299975,1.93097876921126,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Ponzo",1,4,3,"Ponzo_str14.4_diff-0.1458",14.4,"-1",0.14575,"arrowup",1,998,763,0.136059444407096,0.381772183376421,0.5263,2.73436750941958,3.79473319220206,2.43288079822936,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Ponzo",1,4,4,"Ponzo_str-14.4_diff-0.1458",-14.4,"-1",0.14575,"arrowdown",0,734,709,0.136059444407096,0.381772183376421,0.5263,-2.73436750941958,-3.79473319220206,-2.43288079822936,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Ponzo",1,4,5,"Ponzo_str0.0_diff0.2735",0,"1",0.27349,"arrowup",0,568,509,0.241761163031201,0.52296271377604,0.6491,0,0,0,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Ponzo",1,4,6,"Ponzo_str-21.6_diff-0.0656",-21.6,"-1",0.06565,"arrowdown",0,855,540,0.0635849416251106,0.256222559506379,0.4034,-3.11794990627824,-4.6475800154489,-2.78495330016767,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Ponzo",1,4,7,"Ponzo_str-14.4_diff0.1458",-14.4,"1",0.14575,"arrowup",0,971,606,0.136059444407096,0.381772183376421,0.5263,-2.73436750941958,-3.79473319220206,-2.43288079822936,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Ponzo",1,4,8,"Ponzo_str21.6_diff-0.2735",21.6,"-1",0.27349,"arrowdown",0,513,633,0.241761163031201,0.52296271377604,0.6491,3.11794990627824,4.6475800154489,2.78495330016767,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Ponzo",1,4,9,"Ponzo_str-21.6_diff0.46",-21.6,"1",0.46,"arrowup",0,524,563,0.378436435720245,0.678232998312527,0.7719,-3.11794990627824,-4.6475800154489,-2.78495330016767,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Ponzo",1,4,10,"Ponzo_str21.6_diff-0.46",21.6,"-1",0.46,"arrowdown",0,605,607,0.378436435720245,0.678232998312527,0.7719,3.11794990627824,4.6475800154489,2.78495330016767,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Ponzo",1,4,11,"Ponzo_str-7.2_diff-0.2735",-7.2,"-1",0.27349,"arrowdown",0,584,700,0.241761163031201,0.52296271377604,0.6491,-2.10413415427021,-2.68328157299975,-1.93097876921126,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Ponzo",1,4,12,"Ponzo_str21.6_diff-0.0656",21.6,"-1",0.06565,"arrowup",1,627,1219,0.0635849416251106,0.256222559506379,0.4034,3.11794990627824,4.6475800154489,2.78495330016767,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Ponzo",1,4,13,"Ponzo_str-7.2_diff-0.0656",-7.2,"-1",0.06565,"arrowdown",0,778,911,0.0635849416251106,0.256222559506379,0.4034,-2.10413415427021,-2.68328157299975,-1.93097876921126,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Ponzo",1,4,14,"Ponzo_str0.0_diff-0.0656",0,"-1",0.06565,"arrowdown",0,610,1159,0.0635849416251106,0.256222559506379,0.4034,0,0,0,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Ponzo",1,4,15,"Ponzo_str14.4_diff0.46",14.4,"1",0.46,"arrowup",0,532,635,0.378436435720245,0.678232998312527,0.7719,2.73436750941958,3.79473319220206,2.43288079822936,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Ponzo",1,4,16,"Ponzo_str-14.4_diff-0.0656",-14.4,"-1",0.06565,"arrowdown",0,573,537,0.0635849416251106,0.256222559506379,0.4034,-2.73436750941958,-3.79473319220206,-2.43288079822936,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Ponzo",1,4,17,"Ponzo_str-14.4_diff-0.2735",-14.4,"-1",0.27349,"arrowdown",0,789,409,0.241761163031201,0.52296271377604,0.6491,-2.73436750941958,-3.79473319220206,-2.43288079822936,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Ponzo",1,4,18,"Ponzo_str7.2_diff0.2735",7.2,"1",0.27349,"arrowup",0,967,544,0.241761163031201,0.52296271377604,0.6491,2.10413415427021,2.68328157299975,1.93097876921126,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Ponzo",1,4,19,"Ponzo_str21.6_diff0.2735",21.6,"1",0.27349,"arrowup",0,539,676,0.241761163031201,0.52296271377604,0.6491,3.11794990627824,4.6475800154489,2.78495330016767,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Ponzo",1,4,20,"Ponzo_str-7.2_diff0.2735",-7.2,"1",0.27349,"arrowup",0,662,501,0.241761163031201,0.52296271377604,0.6491,-2.10413415427021,-2.68328157299975,-1.93097876921126,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Ponzo",1,4,21,"Ponzo_str0.0_diff-0.46",0,"-1",0.46,"arrowdown",0,947,490,0.378436435720245,0.678232998312527,0.7719,0,0,0,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Ponzo",1,4,22,"Ponzo_str7.2_diff-0.1458",7.2,"-1",0.14575,"arrowdown",0,797,965,0.136059444407096,0.381772183376421,0.5263,2.10413415427021,2.68328157299975,1.93097876921126,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Ponzo",1,4,23,"Ponzo_str-21.6_diff0.1458",-21.6,"1",0.14575,"arrowup",0,814,496,0.136059444407096,0.381772183376421,0.5263,-3.11794990627824,-4.6475800154489,-2.78495330016767,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Ponzo",1,4,24,"Ponzo_str21.6_diff-0.1458",21.6,"-1",0.14575,"arrowup",1,568,637,0.136059444407096,0.381772183376421,0.5263,3.11794990627824,4.6475800154489,2.78495330016767,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Ponzo",1,4,25,"Ponzo_str-21.6_diff-0.2735",-21.6,"-1",0.27349,"arrowdown",0,979,505,0.241761163031201,0.52296271377604,0.6491,-3.11794990627824,-4.6475800154489,-2.78495330016767,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Ponzo",1,4,26,"Ponzo_str-7.2_diff-0.1458",-7.2,"-1",0.14575,"arrowdown",0,921,531,0.136059444407096,0.381772183376421,0.5263,-2.10413415427021,-2.68328157299975,-1.93097876921126,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Ponzo",1,4,27,"Ponzo_str14.4_diff-0.0656",14.4,"-1",0.06565,"arrowup",1,587,1345,0.0635849416251106,0.256222559506379,0.4034,2.73436750941958,3.79473319220206,2.43288079822936,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Ponzo",1,4,28,"Ponzo_str-21.6_diff-0.46",-21.6,"-1",0.46,"arrowdown",0,574,553,0.378436435720245,0.678232998312527,0.7719,-3.11794990627824,-4.6475800154489,-2.78495330016767,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Ponzo",1,4,29,"Ponzo_str0.0_diff-0.2735",0,"-1",0.27349,"arrowdown",0,834,433,0.241761163031201,0.52296271377604,0.6491,0,0,0,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Ponzo",1,4,30,"Ponzo_str14.4_diff0.1458",14.4,"1",0.14575,"arrowup",0,604,638,0.136059444407096,0.381772183376421,0.5263,2.73436750941958,3.79473319220206,2.43288079822936,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Ponzo",1,4,31,"Ponzo_str-14.4_diff0.46",-14.4,"1",0.46,"arrowup",0,953,449,0.378436435720245,0.678232998312527,0.7719,-2.73436750941958,-3.79473319220206,-2.43288079822936,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Ponzo",1,4,32,"Ponzo_str-7.2_diff0.46",-7.2,"1",0.46,"arrowup",0,523,444,0.378436435720245,0.678232998312527,0.7719,-2.10413415427021,-2.68328157299975,-1.93097876921126,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Ponzo",1,4,33,"Ponzo_str-21.6_diff-0.1458",-21.6,"-1",0.14575,"arrowdown",0,720,418,0.136059444407096,0.381772183376421,0.5263,-3.11794990627824,-4.6475800154489,-2.78495330016767,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Ponzo",1,4,34,"Ponzo_str7.2_diff-0.2735",7.2,"-1",0.27349,"arrowdown",0,534,542,0.241761163031201,0.52296271377604,0.6491,2.10413415427021,2.68328157299975,1.93097876921126,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Ponzo",1,4,35,"Ponzo_str-21.6_diff0.0656",-21.6,"1",0.06565,"arrowup",0,881,460,0.0635849416251106,0.256222559506379,0.4034,-3.11794990627824,-4.6475800154489,-2.78495330016767,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Ponzo",1,4,36,"Ponzo_str-14.4_diff0.2735",-14.4,"1",0.27349,"arrowup",0,790,436,0.241761163031201,0.52296271377604,0.6491,-2.73436750941958,-3.79473319220206,-2.43288079822936,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Ponzo",1,4,37,"Ponzo_str21.6_diff0.1458",21.6,"1",0.14575,"arrowdown",1,748,483,0.136059444407096,0.381772183376421,0.5263,3.11794990627824,4.6475800154489,2.78495330016767,"1.2"
