"Participant","Age","Sex","Education","Nationality","Ethnicity","Date","Time","Duration","Break_Duration","Screen_Resolution","Screen_Refresh","Browser","Browser_Version","Device","Device_OS","Illusion_Type","Block","Block_Order","Trial","Stimulus","Illusion_Strength","Illusion_Side","Illusion_Difference","Answer","Error","ISI","RT","Study"
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Delboeuf",1,3,27,"Delboeuf_str0.7_diff-0.56",0.7,"-1",0.56,"arrowright",0,297,859,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Delboeuf",1,3,28,"Delboeuf_str-0.7_diff-0.56",-0.7,"-1",0.56,"arrowright",0,746,889,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Delboeuf",1,3,29,"Delboeuf_str-2.1_diff0.32",-2.1,"1",0.32,"arrowleft",0,833,1030,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Delboeuf",1,3,30,"Delboeuf_str-2.1_diff-0.32",-2.1,"-1",0.32,"arrowright",0,471,828,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Delboeuf",1,3,31,"Delboeuf_str1.4_diff0.8",1.4,"1",0.8,"arrowleft",0,967,711,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Delboeuf",1,3,32,"Delboeuf_str0.7_diff-0.08",0.7,"-1",0.08,"arrowleft",1,853,963,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Delboeuf",1,3,33,"Delboeuf_str1.4_diff-0.32",1.4,"-1",0.32,"arrowright",0,422,753,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Delboeuf",1,3,34,"Delboeuf_str-0.7_diff-0.32",-0.7,"-1",0.32,"arrowright",0,534,1137,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Delboeuf",1,3,35,"Delboeuf_str2.1_diff0.8",2.1,"1",0.8,"arrowleft",0,601,816,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Delboeuf",1,3,36,"Delboeuf_str-0.7_diff0.8",-0.7,"1",0.8,"arrowleft",0,880,729,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Delboeuf",1,3,37,"Delboeuf_str2.1_diff0.32",2.1,"1",0.32,"arrowleft",0,417,1500,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Delboeuf",1,3,38,"Delboeuf_str-0.7_diff-0.08",-0.7,"-1",0.08,"arrowright",0,421,1527,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Delboeuf",1,3,39,"Delboeuf_str2.1_diff-0.56",2.1,"-1",0.56,"arrowright",0,538,838,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Delboeuf",1,3,40,"Delboeuf_str-1.4_diff-0.32",-1.4,"-1",0.32,"arrowright",0,704,962,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Delboeuf",1,3,41,"Delboeuf_str-1.4_diff-0.8",-1.4,"-1",0.8,"arrowright",0,595,780,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Delboeuf",1,3,42,"Delboeuf_str-0.7_diff0.56",-0.7,"1",0.56,"arrowleft",0,722,842,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Delboeuf",1,3,43,"Delboeuf_str1.4_diff0.08",1.4,"1",0.08,"arrowright",1,405,1246,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Delboeuf",1,3,44,"Delboeuf_str2.1_diff0.56",2.1,"1",0.56,"arrowleft",0,532,1783,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Delboeuf",1,3,45,"Delboeuf_str0.7_diff-0.8",0.7,"-1",0.8,"arrowright",0,347,660,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Delboeuf",1,3,46,"Delboeuf_str-1.4_diff0.08",-1.4,"1",0.08,"arrowleft",0,712,1727,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Delboeuf",1,3,47,"Delboeuf_str-2.1_diff0.8",-2.1,"1",0.8,"arrowleft",0,579,1014,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Delboeuf",1,3,48,"Delboeuf_str2.1_diff-0.32",2.1,"-1",0.32,"arrowright",0,589,1256,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Delboeuf",1,3,49,"Delboeuf_str-1.4_diff-0.08",-1.4,"-1",0.08,"arrowright",0,855,1322,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Delboeuf",1,3,50,"Delboeuf_str-1.4_diff-0.56",-1.4,"-1",0.56,"arrowright",0,426,772,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Delboeuf",1,3,51,"Delboeuf_str0.7_diff0.56",0.7,"1",0.56,"arrowleft",0,755,1145,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Delboeuf",1,3,52,"Delboeuf_str0.0_diff0.32",0,"1",0.32,"arrowleft",0,252,1201,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Delboeuf",1,3,53,"Delboeuf_str0.0_diff-0.8",0,"-1",0.8,"arrowright",0,289,582,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Delboeuf",1,3,54,"Delboeuf_str-0.7_diff-0.8",-0.7,"-1",0.8,"arrowright",0,413,586,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Delboeuf",1,3,55,"Delboeuf_str-1.4_diff0.32",-1.4,"1",0.32,"arrowleft",0,339,769,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Delboeuf",1,3,56,"Delboeuf_str-2.1_diff0.08",-2.1,"1",0.08,"arrowleft",0,398,1416,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Vertical-Horizontal",1,4,1,"VerticalHorizontal_str60.0_diff0.03",60,"1",0.03,"arrowright",1,454,1453,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Vertical-Horizontal",1,4,2,"VerticalHorizontal_str30.0_diff0.21",30,"1",0.21,"arrowleft",0,340,1256,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Vertical-Horizontal",1,4,3,"VerticalHorizontal_str30.0_diff-0.03",30,"-1",0.03,"arrowleft",1,893,1531,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Vertical-Horizontal",1,4,4,"VerticalHorizontal_str-60.0_diff0.3",-60,"1",0.3,"arrowleft",0,356,789,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Vertical-Horizontal",1,4,5,"VerticalHorizontal_str-90.0_diff-0.03",-90,"-1",0.03,"arrowright",0,765,1313,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Vertical-Horizontal",1,4,6,"VerticalHorizontal_str-60.0_diff0.03",-60,"1",0.03,"arrowleft",0,535,1375,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Vertical-Horizontal",1,4,7,"VerticalHorizontal_str60.0_diff-0.21",60,"-1",0.21,"arrowleft",1,566,1198,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Vertical-Horizontal",1,4,8,"VerticalHorizontal_str0.0_diff-0.12",0,"-1",0.12,"arrowright",0,821,1205,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Vertical-Horizontal",1,4,9,"VerticalHorizontal_str30.0_diff0.03",30,"1",0.03,"arrowright",1,870,893,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Vertical-Horizontal",1,4,10,"VerticalHorizontal_str60.0_diff-0.3",60,"-1",0.3,"arrowright",0,801,1007,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Vertical-Horizontal",1,4,11,"VerticalHorizontal_str30.0_diff0.12",30,"1",0.12,"arrowleft",0,436,1341,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Vertical-Horizontal",1,4,12,"VerticalHorizontal_str60.0_diff0.21",60,"1",0.21,"arrowright",1,844,1236,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Vertical-Horizontal",1,4,13,"VerticalHorizontal_str90.0_diff-0.3",90,"-1",0.3,"arrowright",0,479,1390,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Vertical-Horizontal",1,4,14,"VerticalHorizontal_str-90.0_diff0.21",-90,"1",0.21,"arrowleft",0,805,678,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Vertical-Horizontal",1,4,15,"VerticalHorizontal_str90.0_diff-0.12",90,"-1",0.12,"arrowright",0,454,975,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Vertical-Horizontal",1,4,16,"VerticalHorizontal_str30.0_diff-0.12",30,"-1",0.12,"arrowleft",1,875,1202,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Vertical-Horizontal",1,4,17,"VerticalHorizontal_str0.0_diff0.21",0,"1",0.21,"arrowleft",0,559,868,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Vertical-Horizontal",1,4,18,"VerticalHorizontal_str-30.0_diff-0.21",-30,"-1",0.21,"arrowright",0,783,812,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Vertical-Horizontal",1,4,19,"VerticalHorizontal_str-90.0_diff-0.21",-90,"-1",0.21,"arrowright",0,305,717,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Vertical-Horizontal",1,4,20,"VerticalHorizontal_str90.0_diff-0.03",90,"-1",0.03,"arrowleft",1,926,945,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Vertical-Horizontal",1,4,21,"VerticalHorizontal_str0.0_diff-0.03",0,"-1",0.03,"arrowright",0,537,1282,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Vertical-Horizontal",1,4,22,"VerticalHorizontal_str60.0_diff-0.12",60,"-1",0.12,"arrowleft",1,529,954,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Vertical-Horizontal",1,4,23,"VerticalHorizontal_str0.0_diff-0.3",0,"-1",0.3,"arrowright",0,626,600,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Vertical-Horizontal",1,4,24,"VerticalHorizontal_str-30.0_diff0.03",-30,"1",0.03,"arrowleft",0,582,627,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Vertical-Horizontal",1,4,25,"VerticalHorizontal_str-30.0_diff-0.3",-30,"-1",0.3,"arrowright",0,570,627,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Vertical-Horizontal",1,4,26,"VerticalHorizontal_str-90.0_diff0.03",-90,"1",0.03,"arrowleft",0,641,879,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Vertical-Horizontal",1,4,27,"VerticalHorizontal_str-30.0_diff0.12",-30,"1",0.12,"arrowleft",0,342,759,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Vertical-Horizontal",1,4,28,"VerticalHorizontal_str-90.0_diff0.12",-90,"1",0.12,"arrowleft",0,312,552,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Vertical-Horizontal",1,4,29,"VerticalHorizontal_str-90.0_diff-0.3",-90,"-1",0.3,"arrowright",0,547,626,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Vertical-Horizontal",1,4,30,"VerticalHorizontal_str60.0_diff0.12",60,"1",0.12,"arrowright",1,415,917,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Vertical-Horizontal",1,4,31,"VerticalHorizontal_str-90.0_diff-0.12",-90,"-1",0.12,"arrowright",0,617,767,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Vertical-Horizontal",1,4,32,"VerticalHorizontal_str90.0_diff0.3",90,"1",0.3,"arrowleft",0,328,717,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Vertical-Horizontal",1,4,33,"VerticalHorizontal_str90.0_diff0.03",90,"1",0.03,"arrowleft",0,560,1250,1
"5d5051e31025380015dc59b8_dwrdh",21,"Male","High School","Poland","Caucasian","31/07/2022","09:28:36",52.5681333333333,2.5558,"2560x1218",59.99,"edge-chromium","103.0.1264","Desktop","Windows 10","Vertical-Horizontal",1,4,34,"VerticalHorizontal_str30.0_diff0.3",30,"1",0.3,"arrowleft",0,398,821,1
